item_id,ladder,rung,rung_id,referent,claim_id,layer,affirm_experiential_score,affirm_first_person_score,affirm_human_reference_score,deny_experiential_score,deny_first_person_score,deny_human_reference_score,experiential_separation,first_person_separation,human_reference_separation
scope__a_human__aware_of_attending,scope,5,a_human,the person reading this,aware_of_attending,1,3.7079981751730884e-08,2.3534458826190985e-09,7.175034004436309e-12,8.426472959399689e-06,0.00031086153467185795,1.0551798546032387e-08,-8.389392977647958e-06,-0.00031085918122597533,-1.054462351202795e-08
scope__a_human__aware_of_attending,scope,5,a_human,the person reading this,aware_of_attending,2,7.963738426042255e-06,1.880950435406703e-07,2.144007105187029e-08,4.32224442192819e-05,0.0049906568601727486,1.4583989695893251e-06,-3.525870579323964e-05,-0.004990468765129208,-1.4369588985374548e-06
scope__a_human__aware_of_attending,scope,5,a_human,the person reading this,aware_of_attending,3,0.00027058657724410295,8.287455699473867e-08,1.280687200733155e-07,2.185347148042638e-05,0.0030746764969080687,2.2806846118328394e-06,0.0002487331057636766,-0.003074593622351074,-2.152615891759524e-06
scope__a_human__aware_of_attending,scope,5,a_human,the person reading this,aware_of_attending,4,0.0010932183358818293,2.54633363283574e-07,3.0190716415745555e-07,9.273142495658249e-05,0.00491984561085701,4.3919499148614705e-05,0.0010004869109252468,-0.004919590977493726,-4.361759198445725e-05
scope__a_human__aware_of_attending,scope,5,a_human,the person reading this,aware_of_attending,5,0.0003716140054166317,1.3922701880275667e-10,2.219350214716087e-08,2.480780312907882e-05,1.3298831618158147e-05,2.054754804703407e-05,0.0003468062022875529,-1.3298692391139344e-05,-2.052535454488691e-05
scope__a_human__aware_of_attending,scope,5,a_human,the person reading this,aware_of_attending,6,0.0003870378131978214,7.661033691874763e-07,4.216226301423376e-08,0.0015677586197853088,0.000513933424372226,0.0003737863153219223,-0.0011807208065874875,-0.0005131673210030385,-0.00037374415305890807
scope__a_human__aware_of_attending,scope,5,a_human,the person reading this,aware_of_attending,7,0.002382192760705948,1.2786526895069983e-06,1.628056566005398e-06,0.0011358686024323106,0.0009534808923490345,0.00030519667780026793,0.0012463241582736373,-0.0009522022396595275,-0.00030356862123426254
scope__a_human__aware_of_attending,scope,5,a_human,the person reading this,aware_of_attending,8,0.01327422447502613,8.09696939541027e-06,1.0828232916537672e-05,0.0009545147186145186,5.86820715398062e-05,0.0004963889950886369,0.012319709756411612,-5.058510214439593e-05,-0.0004855607621720992
scope__a_human__aware_of_attending,scope,5,a_human,the person reading this,aware_of_attending,9,0.02426409162580967,1.1839924809464719e-05,7.148614713514689e-06,0.0015258127823472023,0.00013840285828337073,0.00031279068207368255,0.022738278843462467,-0.00012656293347390601,-0.00030564206736016786
scope__a_human__aware_of_attending,scope,5,a_human,the person reading this,aware_of_attending,10,0.03717943653464317,0.00012413553486112505,8.630086085759103e-05,0.001012902706861496,6.70725858071819e-05,0.0003830484056379646,0.03616653382778168,5.706294905394316e-05,-0.0002967475447803736
scope__a_human__aware_of_attending,scope,5,a_human,the person reading this,aware_of_attending,11,0.04195207357406616,0.0007827348308637738,4.8006506403908134e-05,0.0011636707931756973,8.934178913477808e-05,0.00027219834737479687,0.040788402780890465,0.0006933930417289957,-0.00022419184097088873
scope__a_human__aware_of_attending,scope,5,a_human,the person reading this,aware_of_attending,12,0.025747034698724747,0.00276181404478848,2.902229971368797e-05,0.0011141326976940036,0.00017299718456342816,6.52815870125778e-05,0.024632902001030743,0.0025888168602250516,-3.625928729888983e-05
scope__a_human__aware_of_attending,scope,5,a_human,the person reading this,aware_of_attending,13,0.04456162452697754,0.001224883017130196,7.974718027980998e-05,0.0016777119599282742,0.0002926125598605722,0.0002835703198798001,0.042883912567049265,0.0009322704572696239,-0.0002038231395999901
scope__a_human__aware_of_attending,scope,5,a_human,the person reading this,aware_of_attending,14,0.07132722437381744,0.0033985362388193607,0.0007275358075276017,0.0005320408381521702,0.00011825150431832299,6.594239675905555e-05,0.07079518353566527,0.0032802847345010377,0.0006615934107685462
scope__a_human__aware_of_attending,scope,5,a_human,the person reading this,aware_of_attending,15,0.10247158259153366,8.4633007645607e-05,0.0007176049402914941,0.0009552917326800525,5.4108684707898647e-05,0.0005607624188996851,0.10151629085885361,3.052432293770835e-05,0.000156842521391809
scope__a_human__aware_of_attending,scope,5,a_human,the person reading this,aware_of_attending,16,0.10083967447280884,7.047488907119259e-05,0.0011904977727681398,0.0014911155449226499,9.234112440026365e-06,0.0019438029266893864,0.09934855892788619,6.124077663116623e-05,-0.0007533051539212465
scope__a_human__aware_of_attending,scope,5,a_human,the person reading this,aware_of_attending,17,0.02332872524857521,2.4827862944221124e-05,0.0008235538261942565,0.0018253736197948456,2.1984826616971986e-06,0.001162180327810347,0.021503351628780365,2.2629380282523925e-05,-0.00033862650161609054
scope__a_human__aware_of_attending,scope,5,a_human,the person reading this,aware_of_attending,18,0.06218954175710678,1.9744792467690786e-08,0.0005795990582555532,0.002839867491275072,3.8650100009363086e-08,0.00011914060451090336,0.05934967426583171,-1.89053075416723e-08,0.0004604584537446499
scope__a_human__aware_of_attending,scope,5,a_human,the person reading this,aware_of_attending,19,0.056861840188503265,9.622522156860214e-08,0.0009871209040284157,0.004498989786952734,5.3141215872187786e-09,5.1721679483307526e-05,0.05236285040155053,9.091109998138336e-08,0.0009353992245451082
scope__a_human__aware_of_attending,scope,5,a_human,the person reading this,aware_of_attending,20,0.08271262049674988,2.9083036423571684e-08,0.0008587740594521165,0.004201438277959824,2.6242521489194814e-09,4.62517054984346e-05,0.07851118221879005,2.6458784274652203e-08,0.0008125223539536819
scope__a_human__aware_of_attending,scope,5,a_human,the person reading this,aware_of_attending,21,0.0789705216884613,9.452408633592313e-09,0.00047064610407687724,0.004706643521785736,2.840825352734555e-10,6.486708571173949e-06,0.07426387816667557,9.168326098318857e-09,0.0004641593955057033
scope__a_human__aware_of_attending,scope,5,a_human,the person reading this,aware_of_attending,22,0.13430990278720856,1.991075926355279e-08,0.000329135189531371,0.004657469689846039,4.820520094206415e-10,4.9052955546358135e-06,0.12965243309736252,1.942870725413215e-08,0.0003242298939767352
scope__a_human__aware_of_attending,scope,5,a_human,the person reading this,aware_of_attending,23,0.14651431143283844,1.0306293596329397e-08,0.00028204568661749363,0.0020621889270842075,1.567615925957e-09,8.510554835083894e-06,0.14445212250575423,8.738677670372397e-09,0.00027353513178240974
scope__a_human__aware_of_attending,scope,5,a_human,the person reading this,aware_of_attending,24,0.21444351971149445,1.1520183562652164e-07,0.00023168104235082865,0.0017545182490721345,1.0500992075890281e-08,6.293950264080195e-06,0.2126890014624223,1.0470084355063136e-07,0.00022538709208674845
scope__a_human__discomfort,scope,5,a_human,the person reading this,discomfort,0,3.5901518913306063e-07,8.661703299051027e-12,3.9076116745574013e-14,4.0988513205775234e-07,1.0285590087977248e-11,5.5187645631778887e-14,-5.0869942924691713e-08,-1.623886788926221e-12,-1.6111528886204873e-14
scope__a_human__discomfort,scope,5,a_human,the person reading this,discomfort,1,1.763883403782529e-07,2.761317563493293e-11,3.573837409955602e-15,2.3242449742610916e-07,3.456119765377075e-11,4.462602399971701e-15,-5.603615704785625e-08,-6.948022018837818e-12,-8.887649900160988e-16
scope__a_human__discomfort,scope,5,a_human,the person reading this,discomfort,2,7.132967994039063e-07,3.338389564788713e-10,2.9004983094146897e-13,7.221136684165685e-07,2.787853004004859e-10,2.5881662264748417e-13,-8.81686901266221e-09,5.5053656078385416e-11,3.1233208293984793e-14
scope__a_human__discomfort,scope,5,a_human,the person reading this,discomfort,3,1.503749331277504e-06,5.824972448831289e-11,6.629511392977627e-13,1.8080022528010886e-06,4.8958580245450634e-11,1.037463409452044e-12,-3.042529215235845e-07,9.29114424286226e-12,-3.7451227015428135e-13
scope__a_human__discomfort,scope,5,a_human,the person reading this,discomfort,4,4.5956926442158874e-07,1.2621857725658714e-10,4.5242336352974144e-13,4.796667099071783e-07,8.184855571080618e-11,4.3195416861430136e-13,-2.009744548558956e-08,4.437002154578096e-11,2.046919491544008e-14
scope__a_human__discomfort,scope,5,a_human,the person reading this,discomfort,5,4.882899418134912e-08,5.676605019377945e-13,3.1226047138635527e-13,3.390551128745756e-08,3.7657285059319867e-13,1.230377155410703e-13,1.492348289389156e-08,1.9108765134459582e-13,1.8922275584528497e-13
scope__a_human__discomfort,scope,5,a_human,the person reading this,discomfort,6,6.30956310487818e-06,7.768699017418612e-10,3.1777772080410216e-10,1.3588994079327676e-05,1.7146297714987213e-09,3.5168712386735024e-10,-7.279430974449497e-06,-9.3775986975686e-10,-3.390940306324808e-11
scope__a_human__discomfort,scope,5,a_human,the person reading this,discomfort,7,3.3535527563799405e-06,6.71708522137493e-11,3.9150870045912e-12,6.092683179304004e-06,8.468895029700718e-11,5.865028514934201e-12,-2.739130422924063e-06,-1.7518098083257883e-11,-1.9499415103430007e-12
scope__a_human__discomfort,scope,5,a_human,the person reading this,discomfort,8,2.8502995519374963e-06,1.7733342572157085e-10,2.2367971190540015e-12,3.5333973755768966e-06,1.2450579456313449e-10,1.1772125158363012e-12,-6.830978236394003e-07,5.282763115843636e-11,1.0595846032177003e-12
scope__a_human__discomfort,scope,5,a_human,the person reading this,discomfort,9,1.5019990314613096e-05,5.836343075493744e-10,1.137152039198952e-10,1.6209763998631388e-05,1.0580077924871034e-09,6.93765461745599e-11,-1.1897736840182915e-06,-4.74373484937729e-10,4.43386577453353e-11
scope__a_human__discomfort,scope,5,a_human,the person reading this,discomfort,10,0.00015243039524648339,1.4231316569635055e-08,3.6133311898112197e-09,0.0004026144742965698,1.1972201718890574e-07,1.2858183850994465e-08,-0.00025018407905008644,-1.0549070061927068e-07,-9.244852661183245e-09
scope__a_human__discomfort,scope,5,a_human,the person reading this,discomfort,11,0.0004892502911388874,2.430932255492735e-08,4.681548482210474e-09,0.0005654982523992658,7.465809659379374e-08,1.1539788680181573e-08,-7.624796126037836e-05,-5.0348774038866395e-08,-6.858240197971099e-09
scope__a_human__discomfort,scope,5,a_human,the person reading this,discomfort,12,0.0015136038418859243,7.783177125020302e-07,2.8813410324346478e-08,0.0012436454417183995,1.938451816840825e-07,1.3051762337568107e-08,0.0002699584001675248,5.844725308179477e-07,1.576164798677837e-08
scope__a_human__discomfort,scope,5,a_human,the person reading this,discomfort,13,0.0013986544217914343,4.215361514070537e-06,2.7674555980183868e-08,0.0019856980070471764,3.9662645576754585e-06,5.813909353946656e-08,-0.0005870435852557421,2.4909695639507845e-07,-3.046453755928269e-08
scope__a_human__discomfort,scope,5,a_human,the person reading this,discomfort,14,0.0012780294055119157,2.0519331883406267e-05,2.157593215201814e-08,0.0023484923876821995,3.794884469243698e-05,7.180862837685709e-08,-0.0010704629821702838,-1.742951280903071e-05,-5.0232696224838946e-08
scope__a_human__discomfort,scope,5,a_human,the person reading this,discomfort,15,7.949375140015036e-05,8.589115623180987e-07,5.00756858201612e-09,7.864422514103353e-05,1.7189433947351063e-06,3.0546825069421857e-09,8.495262591168284e-07,-8.600318324170075e-07,1.952886075073934e-09
scope__a_human__discomfort,scope,5,a_human,the person reading this,discomfort,16,0.00043156795436516404,1.2369770274744951e-06,1.327924792349222e-07,0.00015947326028253883,8.141016110130295e-07,5.13033526772233e-08,0.0002720946940826252,4.2287541646146565e-07,8.148912655769891e-08
scope__a_human__discomfort,scope,5,a_human,the person reading this,discomfort,17,0.0004820702597498894,5.693902949133189e-07,5.940578375884797e-07,0.00013970753934700042,7.141215405681578e-07,5.602439046015206e-08,0.00034236272040288895,-1.4473124565483886e-07,5.380334471283277e-07
scope__a_human__discomfort,scope,5,a_human,the person reading this,discomfort,18,5.539826088352129e-05,4.847866463819628e-08,2.1468908428801114e-08,8.550334314350039e-06,5.319010298876492e-08,2.1585073728402904e-09,4.684792656917125e-05,-4.711438350568642e-09,1.9310401055960824e-08
scope__a_human__discomfort,scope,5,a_human,the person reading this,discomfort,19,1.6958600099314936e-05,7.844842109250294e-09,3.3304150548474354e-08,6.1137998272897676e-06,3.840620976802711e-08,1.2758105683019494e-08,1.0844800272025168e-05,-3.056136765877682e-08,2.054604486545486e-08
scope__a_human__discomfort,scope,5,a_human,the person reading this,discomfort,20,1.738674836815335e-05,2.2642058894462025e-08,2.002126642253188e-08,7.2561210799904075e-06,8.995464639838247e-08,1.2109719449426848e-08,1.0130627288162941e-05,-6.731258750392044e-08,7.911546973105033e-09
scope__a_human__discomfort,scope,5,a_human,the person reading this,discomfort,21,1.290240470552817e-05,3.9990686673263554e-07,2.9291168601730533e-08,5.382047675084323e-06,6.416738642656128e-07,2.472776827744383e-08,7.520357030443847e-06,-2.4176699753297726e-07,4.563400324286704e-09
scope__a_human__discomfort,scope,5,a_human,the person reading this,discomfort,22,0.00016575519111938775,2.8607611966435798e-05,2.944347841093986e-07,3.3758955396478996e-05,6.534654676215723e-05,2.473365725563781e-07,0.00013199623572290875,-3.6738934795721434e-05,4.709821155302052e-08
scope__a_human__discomfort,scope,5,a_human,the person reading this,discomfort,23,0.00012413471995387226,0.00016225497529376298,1.2379671261442127e-06,2.197657886426896e-05,0.00023866382252890617,7.957946763781365e-07,0.0001021581410896033,-7.640884723514318e-05,4.4217244976607617e-07
scope__a_human__discomfort,scope,5,a_human,the person reading this,discomfort,24,5.559702549362555e-05,0.0003281222889199853,2.105545490849181e-06,5.373380190576427e-05,0.0014289056416600943,2.822667738655582e-06,1.8632235878612846e-06,-0.001100783352740109,-7.17122247806401e-07
scope__a_human__matters,scope,5,a_human,the person reading this,matters,0,3.9912745819492557e-07,8.588180513968702e-12,5.4859830328664316e-14,4.1971446762545384e-07,1.2944314023433101e-11,5.0916769986451144e-14,-2.058700943052827e-08,-4.356133509464399e-12,3.943060342213173e-15
